"scenario","replicate","n_sightings","last_sighting","method","prior","alpha","threshold","estimated_year","date_error","absolute_date_error","no_threshold_crossing","final_probability"
"constant observation effort",11,2,1999,"Solow","uniform",1,0.4,NA,NA,NA,TRUE,0.474999999934083
"constant observation effort",11,2,1999,"Solow","earlier_beta_1_2",1,0.4,NA,NA,NA,TRUE,0.580839712795921
"constant observation effort",11,2,1999,"Solow","later_beta_2_1",1,0.4,NA,NA,NA,TRUE,0.401786995839429
"constant observation effort",11,2,1999,"Solow","uniform",1,0.5,2019,14,14,FALSE,0.474999999934083
"constant observation effort",11,2,1999,"Solow","earlier_beta_1_2",1,0.5,NA,NA,NA,TRUE,0.580839712795921
"constant observation effort",11,2,1999,"Solow","later_beta_2_1",1,0.5,2012,7,7,FALSE,0.401786995839429
"constant observation effort",11,2,1999,"Solow","uniform",1,0.6,2012,7,7,FALSE,0.474999999934083
"constant observation effort",11,2,1999,"Solow","earlier_beta_1_2",1,0.6,2019,14,14,FALSE,0.580839712795921
"constant observation effort",11,2,1999,"Solow","later_beta_2_1",1,0.6,2007,2,2,FALSE,0.401786995839429
"constant observation effort",11,2,1999,"Effort_fixed_alpha","uniform",0.6,0.5,NA,NA,NA,TRUE,0.554718683292472
"constant observation effort",11,2,1999,"Effort_fixed_alpha","uniform",0.8,0.5,NA,NA,NA,TRUE,0.515867455921852
"constant observation effort",11,2,1999,"Effort_fixed_alpha","uniform",1,0.5,2018,13,13,FALSE,0.475
"constant observation effort",11,2,1999,"Effort_fixed_alpha","uniform",1.2,0.5,2016,11,11,FALSE,0.432700352947542
"constant observation effort",11,2,1999,"Effort_fixed_alpha","uniform",1.5,0.5,2013,8,8,FALSE,0.368179500254972
"constant observation effort",11,2,1999,"Effort_fixed_alpha","uniform",1.8,0.5,2012,7,7,FALSE,0.304884472698678
"constant observation effort",11,2,1999,"Solow_te_median","uniform",1,-1,2006,1,1,FALSE,-1
"constant observation effort",11,2,1999,"Solow_te_median","earlier_beta_1_2",1,-1,2003,-2,2,FALSE,-1
"constant observation effort",11,2,1999,"Solow_te_median","later_beta_2_1",1,-1,2008,3,3,FALSE,-1
"constant observation effort",11,2,1999,"Effort_te_median","uniform",0.6,-1,2007,2,2,FALSE,-1
"constant observation effort",11,2,1999,"Effort_te_median","uniform",1,-1,2006,1,1,FALSE,-1
"constant observation effort",11,2,1999,"Effort_te_median","uniform",1.5,-1,2004,-1,1,FALSE,-1
"constant observation effort",11,2,1999,"Effort_te_median","uniform",1.8,-1,2004,-1,1,FALSE,-1
"constant observation effort",12,4,2004,"Solow","uniform",1,0.3,NA,NA,NA,TRUE,0.452513966691796
"constant observation effort",12,4,2004,"Solow","earlier_beta_1_2",1,0.3,NA,NA,NA,TRUE,0.609022556601432
"constant observation effort",12,4,2004,"Solow","later_beta_2_1",1,0.3,NA,NA,NA,TRUE,0.360000000193994
"constant observation effort",12,4,2004,"Solow","uniform",1,0.4,NA,NA,NA,TRUE,0.452513966691796
"constant observation effort",12,4,2004,"Solow","earlier_beta_1_2",1,0.4,NA,NA,NA,TRUE,0.609022556601432
"constant observation effort",12,4,2004,"Solow","later_beta_2_1",1,0.4,2018,13,13,FALSE,0.360000000193994
"constant observation effort",12,4,2004,"Solow","uniform",1,0.5,2019,14,14,FALSE,0.452513966691796
"constant observation effort",12,4,2004,"Solow","earlier_beta_1_2",1,0.5,NA,NA,NA,TRUE,0.609022556601432
"constant observation effort",12,4,2004,"Solow","later_beta_2_1",1,0.5,2014,9,9,FALSE,0.360000000193994
"constant observation effort",12,4,2004,"Solow","uniform",1,0.6,2015,10,10,FALSE,0.452513966691796
"constant observation effort",12,4,2004,"Solow","earlier_beta_1_2",1,0.6,NA,NA,NA,TRUE,0.609022556601432
"constant observation effort",12,4,2004,"Solow","later_beta_2_1",1,0.6,2011,6,6,FALSE,0.360000000193994
"constant observation effort",12,4,2004,"Effort_fixed_alpha","uniform",0.6,0.5,NA,NA,NA,TRUE,NA
"constant observation effort",12,4,2004,"Effort_fixed_alpha","uniform",0.8,0.5,NA,NA,NA,TRUE,NA
"constant observation effort",12,4,2004,"Effort_fixed_alpha","uniform",1,0.5,NA,NA,NA,TRUE,NA
"constant observation effort",12,4,2004,"Effort_fixed_alpha","uniform",1.2,0.5,NA,NA,NA,TRUE,NA
"constant observation effort",12,4,2004,"Effort_fixed_alpha","uniform",1.5,0.5,NA,NA,NA,TRUE,NA
"constant observation effort",12,4,2004,"Effort_fixed_alpha","uniform",1.8,0.5,NA,NA,NA,TRUE,NA
"constant observation effort",12,4,2004,"Solow_te_median","uniform",1,-1,2008,3,3,FALSE,-1
"constant observation effort",12,4,2004,"Solow_te_median","earlier_beta_1_2",1,-1,2007,2,2,FALSE,-1
"constant observation effort",12,4,2004,"Solow_te_median","later_beta_2_1",1,-1,2009,4,4,FALSE,-1
"constant observation effort",12,4,2004,"Effort_te_median","uniform",0.6,-1,NA,NA,NA,TRUE,-1
"constant observation effort",12,4,2004,"Effort_te_median","uniform",1,-1,NA,NA,NA,TRUE,-1
"constant observation effort",12,4,2004,"Effort_te_median","uniform",1.5,-1,NA,NA,NA,TRUE,-1
"constant observation effort",12,4,2004,"Effort_te_median","uniform",1.8,-1,NA,NA,NA,TRUE,-1
"constant observation effort",13,3,2002,"Solow","uniform",1,0.3,NA,NA,NA,TRUE,0.464491362681942
"constant observation effort",13,3,2002,"Solow","earlier_beta_1_2",1,0.3,NA,NA,NA,TRUE,0.599009900904175
"constant observation effort",13,3,2002,"Solow","later_beta_2_1",1,0.3,NA,NA,NA,TRUE,0.379310344752711
"constant observation effort",13,3,2002,"Solow","uniform",1,0.4,NA,NA,NA,TRUE,0.464491362681942
"constant observation effort",13,3,2002,"Solow","earlier_beta_1_2",1,0.4,NA,NA,NA,TRUE,0.599009900904175
"constant observation effort",13,3,2002,"Solow","later_beta_2_1",1,0.4,2019,14,14,FALSE,0.379310344752711
"constant observation effort",13,3,2002,"Solow","uniform",1,0.5,2019,14,14,FALSE,0.464491362681942
"constant observation effort",13,3,2002,"Solow","earlier_beta_1_2",1,0.5,NA,NA,NA,TRUE,0.599009900904175
"constant observation effort",13,3,2002,"Solow","later_beta_2_1",1,0.5,2013,8,8,FALSE,0.379310344752711
"constant observation effort",13,3,2002,"Solow","uniform",1,0.6,2014,9,9,FALSE,0.464491362681942
"constant observation effort",13,3,2002,"Solow","earlier_beta_1_2",1,0.6,2020,15,15,FALSE,0.599009900904175
"constant observation effort",13,3,2002,"Solow","later_beta_2_1",1,0.6,2010,5,5,FALSE,0.379310344752711
"constant observation effort",13,3,2002,"Effort_fixed_alpha","uniform",0.6,0.5,NA,NA,NA,TRUE,0.566058949927942
"constant observation effort",13,3,2002,"Effort_fixed_alpha","uniform",0.8,0.5,NA,NA,NA,TRUE,0.516726593641732
"constant observation effort",13,3,2002,"Effort_fixed_alpha","uniform",1,0.5,2019,14,14,FALSE,0.464491362763916
"constant observation effort",13,3,2002,"Effort_fixed_alpha","uniform",1.2,0.5,2017,12,12,FALSE,0.410604090132145
"constant observation effort",13,3,2002,"Effort_fixed_alpha","uniform",1.5,0.5,2014,9,9,FALSE,0.330046031888413
"constant observation effort",13,3,2002,"Effort_fixed_alpha","uniform",1.8,0.5,2013,8,8,FALSE,0.254622706756412
"constant observation effort",13,3,2002,"Solow_te_median","uniform",1,-1,2007,2,2,FALSE,-1
"constant observation effort",13,3,2002,"Solow_te_median","earlier_beta_1_2",1,-1,2005,0,0,FALSE,-1
"constant observation effort",13,3,2002,"Solow_te_median","later_beta_2_1",1,-1,2008,3,3,FALSE,-1
"constant observation effort",13,3,2002,"Effort_te_median","uniform",0.6,-1,2009,4,4,FALSE,-1
"constant observation effort",13,3,2002,"Effort_te_median","uniform",1,-1,2007,2,2,FALSE,-1
"constant observation effort",13,3,2002,"Effort_te_median","uniform",1.5,-1,2006,1,1,FALSE,-1
"constant observation effort",13,3,2002,"Effort_te_median","uniform",1.8,-1,2005,0,0,FALSE,-1
"constant observation effort",14,2,1988,"Solow","uniform",1,0.3,2007,2,2,FALSE,0.199999999850068
"constant observation effort",14,2,1988,"Solow","earlier_beta_1_2",1,0.3,2008,3,3,FALSE,0.172976737624608
"constant observation effort",14,2,1988,"Solow","later_beta_2_1",1,0.3,2006,1,1,FALSE,0.237029967284965
"constant observation effort",14,2,1988,"Solow","uniform",1,0.4,2000,-5,5,FALSE,0.199999999850068
"constant observation effort",14,2,1988,"Solow","earlier_beta_1_2",1,0.4,2003,-2,2,FALSE,0.172976737624608
"constant observation effort",14,2,1988,"Solow","later_beta_2_1",1,0.4,1997,-8,8,FALSE,0.237029967284965
"constant observation effort",14,2,1988,"Solow","uniform",1,0.5,1997,-8,8,FALSE,0.199999999850068
"constant observation effort",14,2,1988,"Solow","earlier_beta_1_2",1,0.5,1999,-6,6,FALSE,0.172976737624608
"constant observation effort",14,2,1988,"Solow","later_beta_2_1",1,0.5,1994,-11,11,FALSE,0.237029967284965
"constant observation effort",14,2,1988,"Solow","uniform",1,0.6,1994,-11,11,FALSE,0.199999999850068
"constant observation effort",14,2,1988,"Solow","earlier_beta_1_2",1,0.6,1997,-8,8,FALSE,0.172976737624608
"constant observation effort",14,2,1988,"Solow","later_beta_2_1",1,0.6,1992,-13,13,FALSE,0.237029967284965
"constant observation effort",14,2,1988,"Effort_fixed_alpha","uniform",0.6,0.5,2000,-5,5,FALSE,0.344988385613904
"constant observation effort",14,2,1988,"Effort_fixed_alpha","uniform",0.8,0.5,1998,-7,7,FALSE,0.269477883372163
"constant observation effort",14,2,1988,"Effort_fixed_alpha","uniform",1,0.5,1996,-9,9,FALSE,0.199999999999996
"constant observation effort",14,2,1988,"Effort_fixed_alpha","uniform",1.2,0.5,1995,-10,10,FALSE,0.141153653132281
"constant observation effort",14,2,1988,"Effort_fixed_alpha","uniform",1.5,0.5,1994,-11,11,FALSE,0.0769230769230564
"constant observation effort",14,2,1988,"Effort_fixed_alpha","uniform",1.8,0.5,1994,-11,11,FALSE,0.0386541257182589
"constant observation effort",14,2,1988,"Solow_te_median","uniform",1,-1,1993,-12,12,FALSE,-1
"constant observation effort",14,2,1988,"Solow_te_median","earlier_beta_1_2",1,-1,1992,-13,13,FALSE,-1
"constant observation effort",14,2,1988,"Solow_te_median","later_beta_2_1",1,-1,1998,-7,7,FALSE,-1
"constant observation effort",14,2,1988,"Effort_te_median","uniform",0.6,-1,1997,-8,8,FALSE,-1
"constant observation effort",14,2,1988,"Effort_te_median","uniform",1,-1,1993,-12,12,FALSE,-1
"constant observation effort",14,2,1988,"Effort_te_median","uniform",1.5,-1,1991,-14,14,FALSE,-1
"constant observation effort",14,2,1988,"Effort_te_median","uniform",1.8,-1,1990,-15,15,FALSE,-1
"constant observation effort",15,2,1989,"Solow","uniform",1,0.3,2010,5,5,FALSE,0.224999999862312
"constant observation effort",15,2,1989,"Solow","earlier_beta_1_2",1,0.3,2011,6,6,FALSE,0.203849529715104
"constant observation effort",15,2,1989,"Solow","later_beta_2_1",1,0.3,2009,4,4,FALSE,0.251047510952214
"constant observation effort",15,2,1989,"Solow","uniform",1,0.4,2003,-2,2,FALSE,0.224999999862312
"constant observation effort",15,2,1989,"Solow","earlier_beta_1_2",1,0.4,2005,0,0,FALSE,0.203849529715104
"constant observation effort",15,2,1989,"Solow","later_beta_2_1",1,0.4,2000,-5,5,FALSE,0.251047510952214
"constant observation effort",15,2,1989,"Solow","uniform",1,0.5,1999,-6,6,FALSE,0.224999999862312
"constant observation effort",15,2,1989,"Solow","earlier_beta_1_2",1,0.5,2002,-3,3,FALSE,0.203849529715104
"constant observation effort",15,2,1989,"Solow","later_beta_2_1",1,0.5,1995,-10,10,FALSE,0.251047510952214
"constant observation effort",15,2,1989,"Solow","uniform",1,0.6,1995,-10,10,FALSE,0.224999999862312
"constant observation effort",15,2,1989,"Solow","earlier_beta_1_2",1,0.6,1999,-6,6,FALSE,0.203849529715104
"constant observation effort",15,2,1989,"Solow","later_beta_2_1",1,0.6,1993,-12,12,FALSE,0.251047510952214
"constant observation effort",15,2,1989,"Effort_fixed_alpha","uniform",0.6,0.5,2003,-2,2,FALSE,0.36522493337202
"constant observation effort",15,2,1989,"Effort_fixed_alpha","uniform",0.8,0.5,2000,-5,5,FALSE,0.29306627506769
"constant observation effort",15,2,1989,"Effort_fixed_alpha","uniform",1,0.5,1998,-7,7,FALSE,0.225
"constant observation effort",15,2,1989,"Effort_fixed_alpha","uniform",1.2,0.5,1997,-8,8,FALSE,0.165263533944158
"constant observation effort",15,2,1989,"Effort_fixed_alpha","uniform",1.5,0.5,1996,-9,9,FALSE,0.0963712076145125
"constant observation effort",15,2,1989,"Effort_fixed_alpha","uniform",1.8,0.5,1995,-10,10,FALSE,0.052060292714399
"constant observation effort",15,2,1989,"Solow_te_median","uniform",1,-1,1995,-10,10,FALSE,-1
"constant observation effort",15,2,1989,"Solow_te_median","earlier_beta_1_2",1,-1,1993,-12,12,FALSE,-1
"constant observation effort",15,2,1989,"Solow_te_median","later_beta_2_1",1,-1,1999,-6,6,FALSE,-1
"constant observation effort",15,2,1989,"Effort_te_median","uniform",0.6,-1,1998,-7,7,FALSE,-1
"constant observation effort",15,2,1989,"Effort_te_median","uniform",1,-1,1995,-10,10,FALSE,-1
"constant observation effort",15,2,1989,"Effort_te_median","uniform",1.5,-1,1992,-13,13,FALSE,-1
"constant observation effort",15,2,1989,"Effort_te_median","uniform",1.8,-1,1992,-13,13,FALSE,-1
"constant observation effort",16,4,2002,"Solow","uniform",1,0.3,NA,NA,NA,TRUE,0.374507597278777
"constant observation effort",16,4,2002,"Solow","earlier_beta_1_2",1,0.3,NA,NA,NA,TRUE,0.491506647198309
"constant observation effort",16,4,2002,"Solow","later_beta_2_1",1,0.3,NA,NA,NA,TRUE,0.302500000181822
"constant observation effort",16,4,2002,"Solow","uniform",1,0.4,2019,14,14,FALSE,0.374507597278777
"constant observation effort",16,4,2002,"Solow","earlier_beta_1_2",1,0.4,NA,NA,NA,TRUE,0.491506647198309
"constant observation effort",16,4,2002,"Solow","later_beta_2_1",1,0.4,2015,10,10,FALSE,0.302500000181822
"constant observation effort",16,4,2002,"Solow","uniform",1,0.5,2015,10,10,FALSE,0.374507597278777
"constant observation effort",16,4,2002,"Solow","earlier_beta_1_2",1,0.5,2020,15,15,FALSE,0.491506647198309
"constant observation effort",16,4,2002,"Solow","later_beta_2_1",1,0.5,2012,7,7,FALSE,0.302500000181822
"constant observation effort",16,4,2002,"Solow","uniform",1,0.6,2012,7,7,FALSE,0.374507597278777
"constant observation effort",16,4,2002,"Solow","earlier_beta_1_2",1,0.6,2017,12,12,FALSE,0.491506647198309
"constant observation effort",16,4,2002,"Solow","later_beta_2_1",1,0.6,2009,4,4,FALSE,0.302500000181822
"constant observation effort",16,4,2002,"Effort_fixed_alpha","uniform",0.6,0.5,NA,NA,NA,TRUE,0.516726593641732
"constant observation effort",16,4,2002,"Effort_fixed_alpha","uniform",0.8,0.5,2018,13,13,FALSE,0.44664153688647
"constant observation effort",16,4,2002,"Effort_fixed_alpha","uniform",1,0.5,2015,10,10,FALSE,0.37450759707372
"constant observation effort",16,4,2002,"Effort_fixed_alpha","uniform",1.2,0.5,2014,9,9,FALSE,0.304081461317722
"constant observation effort",16,4,2002,"Effort_fixed_alpha","uniform",1.5,0.5,2012,7,7,FALSE,0.209472494175647
"constant observation effort",16,4,2002,"Effort_fixed_alpha","uniform",1.8,0.5,2011,6,6,FALSE,0.135032983139703
"constant observation effort",16,4,2002,"Solow_te_median","uniform",1,-1,2006,1,1,FALSE,-1
"constant observation effort",16,4,2002,"Solow_te_median","earlier_beta_1_2",1,-1,2005,0,0,FALSE,-1
"constant observation effort",16,4,2002,"Solow_te_median","later_beta_2_1",1,-1,2007,2,2,FALSE,-1
"constant observation effort",16,4,2002,"Effort_te_median","uniform",0.6,-1,2008,3,3,FALSE,-1
"constant observation effort",16,4,2002,"Effort_te_median","uniform",1,-1,2006,1,1,FALSE,-1
"constant observation effort",16,4,2002,"Effort_te_median","uniform",1.5,-1,2005,0,0,FALSE,-1
"constant observation effort",16,4,2002,"Effort_te_median","uniform",1.8,-1,2005,0,0,FALSE,-1
"constant observation effort",17,6,2001,"Solow","uniform",1,0.3,2015,10,10,FALSE,0.171981837971002
"constant observation effort",17,6,2001,"Solow","earlier_beta_1_2",1,0.3,2018,13,13,FALSE,0.219900312710889
"constant observation effort",17,6,2001,"Solow","later_beta_2_1",1,0.3,2013,8,8,FALSE,0.141210630928451
"constant observation effort",17,6,2001,"Solow","uniform",1,0.4,2013,8,8,FALSE,0.171981837971002
"constant observation effort",17,6,2001,"Solow","earlier_beta_1_2",1,0.4,2016,11,11,FALSE,0.219900312710889
"constant observation effort",17,6,2001,"Solow","later_beta_2_1",1,0.4,2010,5,5,FALSE,0.141210630928451
"constant observation effort",17,6,2001,"Solow","uniform",1,0.5,2011,6,6,FALSE,0.171981837971002
"constant observation effort",17,6,2001,"Solow","earlier_beta_1_2",1,0.5,2014,9,9,FALSE,0.219900312710889
"constant observation effort",17,6,2001,"Solow","later_beta_2_1",1,0.5,2008,3,3,FALSE,0.141210630928451
"constant observation effort",17,6,2001,"Solow","uniform",1,0.6,2009,4,4,FALSE,0.171981837971002
"constant observation effort",17,6,2001,"Solow","earlier_beta_1_2",1,0.6,2012,7,7,FALSE,0.219900312710889
"constant observation effort",17,6,2001,"Solow","later_beta_2_1",1,0.6,2006,1,1,FALSE,0.141210630928451
"constant observation effort",17,6,2001,"Effort_fixed_alpha","uniform",0.6,0.5,NA,NA,NA,TRUE,NA
"constant observation effort",17,6,2001,"Effort_fixed_alpha","uniform",0.8,0.5,NA,NA,NA,TRUE,NA
"constant observation effort",17,6,2001,"Effort_fixed_alpha","uniform",1,0.5,NA,NA,NA,TRUE,NA
"constant observation effort",17,6,2001,"Effort_fixed_alpha","uniform",1.2,0.5,NA,NA,NA,TRUE,NA
"constant observation effort",17,6,2001,"Effort_fixed_alpha","uniform",1.5,0.5,NA,NA,NA,TRUE,NA
"constant observation effort",17,6,2001,"Effort_fixed_alpha","uniform",1.8,0.5,NA,NA,NA,TRUE,NA
"constant observation effort",17,6,2001,"Solow_te_median","uniform",1,-1,2004,-1,1,FALSE,-1
"constant observation effort",17,6,2001,"Solow_te_median","earlier_beta_1_2",1,-1,2003,-2,2,FALSE,-1
"constant observation effort",17,6,2001,"Solow_te_median","later_beta_2_1",1,-1,2005,0,0,FALSE,-1
"constant observation effort",17,6,2001,"Effort_te_median","uniform",0.6,-1,NA,NA,NA,TRUE,-1
"constant observation effort",17,6,2001,"Effort_te_median","uniform",1,-1,NA,NA,NA,TRUE,-1
"constant observation effort",17,6,2001,"Effort_te_median","uniform",1.5,-1,NA,NA,NA,TRUE,-1
"constant observation effort",17,6,2001,"Effort_te_median","uniform",1.8,-1,NA,NA,NA,TRUE,-1
"constant observation effort",18,3,2003,"Solow","uniform",1,0.3,NA,NA,NA,TRUE,0.496946923322228
"constant observation effort",18,3,2003,"Solow","earlier_beta_1_2",1,0.3,NA,NA,NA,TRUE,0.646699266373735
"constant observation effort",18,3,2003,"Solow","later_beta_2_1",1,0.3,NA,NA,NA,TRUE,0.403508771827442
"constant observation effort",18,3,2003,"Solow","uniform",1,0.4,NA,NA,NA,TRUE,0.496946923322228
"constant observation effort",18,3,2003,"Solow","earlier_beta_1_2",1,0.4,NA,NA,NA,TRUE,0.646699266373735
"constant observation effort",18,3,2003,"Solow","later_beta_2_1",1,0.4,NA,NA,NA,TRUE,0.403508771827442
"constant observation effort",18,3,2003,"Solow","uniform",1,0.5,2020,15,15,FALSE,0.496946923322228
"constant observation effort",18,3,2003,"Solow","earlier_beta_1_2",1,0.5,NA,NA,NA,TRUE,0.646699266373735
"constant observation effort",18,3,2003,"Solow","later_beta_2_1",1,0.5,2015,10,10,FALSE,0.403508771827442
"constant observation effort",18,3,2003,"Solow","uniform",1,0.6,2016,11,11,FALSE,0.496946923322228
"constant observation effort",18,3,2003,"Solow","earlier_beta_1_2",1,0.6,NA,NA,NA,TRUE,0.646699266373735
"constant observation effort",18,3,2003,"Solow","later_beta_2_1",1,0.6,2011,6,6,FALSE,0.403508771827442
"constant observation effort",18,3,2003,"Effort_fixed_alpha","uniform",0.6,0.5,NA,NA,NA,TRUE,0.589571390915368
"constant observation effort",18,3,2003,"Effort_fixed_alpha","uniform",0.8,0.5,NA,NA,NA,TRUE,0.544741485886448
"constant observation effort",18,3,2003,"Effort_fixed_alpha","uniform",1,0.5,2020,15,15,FALSE,0.496946923438234
"constant observation effort",18,3,2003,"Effort_fixed_alpha","uniform",1.2,0.5,2018,13,13,FALSE,0.447070248808047
